WEAPON_FOUND_FLAG,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,LOCATION_IN_OUT_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECT_REPORTED_AGE,SUSPECT_SEX,suspect_race_generalized,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,STOP_LOCATION_BORO_NAME,precinct_2020,pct_black_precinct,is_dominant_race_p,total_pop,black,white,hisp_latino,other,stop_patrol_boro,pct_black_boro,OBSERVED_DURATION_MIN,obs_duration_min_bin,suspect_height_bin,suspect_age_bin
0,2017-08-21,3:13:00 PM,2017,August,Monday,Based on Radio Run,I,Housing,1.0,39.0,MALE,black,5.6,140.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,short,middle_age
0,2017-08-21,8:49:00 AM,2017,August,Monday,Based on Radio Run,O,PSB,5.0,49.0,MALE,black,5.8,145.0,Muscular,MANHATTAN,28,0.6036711998392176,1,44781.0,27033.0,9799.0,9393.0,7949.0,PBMN,0.217,5.0,3-5,medium,middle_age
0,2017-08-23,8:27:00 AM,2017,August,Wednesday,Based on Radio Run,O,PSB,1.0,53.0,MALE,white,5.8,180.0,MED,BRONX,49,0.2490585117511681,1,114712.0,28570.0,50305.0,48721.0,35837.0,PBBX,0.363,1.0,1,medium,middle_age
0,2017-08-23,1:43:00 PM,2017,August,Wednesday,Based on Radio Run,O,PSB,1.0,35.0,MALE,black,5.9,170.0,MED,QUEENS,101,0.5258033251323343,1,67065.0,35263.0,19193.0,16941.0,12609.0,PBQS,0.388,1.0,1,tall,adult
0,2017-08-23,11:45:00 PM,2017,August,Wednesday,Based on Self Initiated,O,Housing,1.0,19.0,MALE,black,5.9,150.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,tall,young_adult
1,2017-08-23,10:33:00 PM,2017,August,Wednesday,Based on Radio Run,O,Housing,1.0,16.0,MALE,black,5.5,120.0,MED,BROOKLYN,60,0.14382707761944033,0,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,1.0,1,short,juvenile
0,2017-08-24,9:20:00 PM,2017,August,Thursday,Based on C/W on Scene,O,PSB,1.0,28.0,MALE,black,5.8,150.0,THN,QUEENS,103,0.4558944453370887,1,105803.0,48235.0,12006.0,29343.0,45562.0,PBQS,0.388,1.0,1,medium,adult
0,2017-08-24,11:30:00 PM,2017,August,Thursday,Based on Radio Run,O,PSB,1.0,40.0,MALE,black,5.1,250.0,HEA,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,very_short,middle_age
0,2017-08-24,8:55:00 PM,2017,August,Thursday,Based on Self Initiated,O,Housing,3.0,41.0,MALE,black,5.7,180.0,THN,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,3.0,3-5,medium,middle_age
0,2017-08-25,11:35:00 AM,2017,August,Friday,Based on Radio Run,I,PSB,2.0,48.0,FEMALE,hisp_latino,5.7,280.0,HEA,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,2.0,2,medium,middle_age
0,2017-08-25,11:14:00 PM,2017,August,Friday,Based on Radio Run,O,PSB,1.0,28.0,FEMALE,black,6.2,150.0,THN,MANHATTAN,32,0.7246905923148488,1,70942.0,51411.0,7498.0,16299.0,12033.0,PBMN,0.217,1.0,1,very_tall,adult
0,2017-08-25,2:15:00 AM,2017,August,Friday,Based on Self Initiated,I,Housing,5.0,16.0,MALE,black,5.8,135.0,MED,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,5.0,3-5,medium,juvenile
0,2017-08-25,2:15:00 AM,2017,August,Friday,Based on Self Initiated,I,Housing,5.0,20.0,MALE,black,5.1,145.0,MED,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,5.0,3-5,very_short,young_adult
0,2017-08-25,9:15:00 PM,2017,August,Friday,Based on Radio Run,I,PSB,3.0,18.0,MALE,hisp_latino,5.9,200.0,HEA,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,3.0,3-5,tall,young_adult
1,2017-08-25,9:15:00 PM,2017,August,Friday,Based on Self Initiated,O,Housing,1.0,38.0,MALE,hisp_latino,5.6,190.0,MED,MANHATTAN,9,0.09031566003427392,0,76443.0,6904.0,48175.0,18291.0,21364.0,PBMS,0.056,1.0,1,short,middle_age
0,2017-08-25,7:34:00 PM,2017,August,Friday,Based on Radio Run,O,PSB,1.0,28.0,MALE,hisp_latino,5.7,180.0,THN,MANHATTAN,34,0.10891369337177832,0,113062.0,12314.0,47323.0,77808.0,53425.0,PBMN,0.217,1.0,1,medium,adult
0,2017-08-25,2:15:00 AM,2017,August,Friday,Based on Self Initiated,I,Housing,5.0,17.0,MALE,black,5.1,140.0,MED,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,5.0,3-5,very_short,juvenile
0,2017-08-25,11:15:00 PM,2017,August,Friday,Based on Radio Run,O,PSB,1.0,52.0,MALE,black,6.2,220.0,Muscular,MANHATTAN,32,0.7246905923148488,1,70942.0,51411.0,7498.0,16299.0,12033.0,PBMN,0.217,1.0,1,very_tall,middle_age
1,2017-08-25,2:23:00 PM,2017,August,Friday,Based on C/W on Scene,O,PSB,0.0,36.0,FEMALE,hisp_latino,6.1,200.0,MED,QUEENS,110,0.06619205950160455,0,172634.0,11427.0,50935.0,90314.0,110272.0,PBQN,0.052,0.1,0,very_tall,middle_age
0,2017-08-25,1:29:00 AM,2017,August,Friday,Based on Radio Run,O,PSB,1.0,26.0,MALE,black,6.1,160.0,MED,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,1.0,1,very_tall,adult
1,2017-08-25,8:30:00 PM,2017,August,Friday,Based on Self Initiated,O,PSB,1.0,47.0,MALE,hisp_latino,5.2,180.0,MED,BRONX,47,0.6926247260031239,0,152374.0,105538.0,21739.0,34919.0,25097.0,PBBX,0.363,1.0,1,short,middle_age
1,2017-08-26,12:33:00 AM,2017,August,Saturday,Based on C/W on Scene,I,PSB,1.0,59.0,MALE,hisp_latino,5.11,140.0,THN,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,1.0,1,very_short,middle_age
0,2017-08-26,11:15:00 PM,2017,August,Saturday,Based on Radio Run,O,Housing,1.0,20.0,MALE,black,5.11,190.0,MED,BROOKLYN,60,0.14382707761944033,0,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,1.0,1,very_short,young_adult
0,2017-08-26,11:15:00 PM,2017,August,Saturday,Based on Radio Run,O,Housing,1.0,21.0,MALE,black,6.1,180.0,THN,BROOKLYN,60,0.14382707761944033,0,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,1.0,1,very_tall,young_adult
1,2017-08-26,9:45:00 PM,2017,August,Saturday,Based on C/W on Scene,O,PSB,1.0,22.0,MALE,black,6.3,150.0,THN,MANHATTAN,14,0.0717156554162026,0,20651.0,1481.0,12868.0,2198.0,6302.0,PBMS,0.056,1.0,1,very_tall,young_adult
0,2017-08-26,12:33:00 AM,2017,August,Saturday,Based on Radio Run,O,PSB,1.0,14.0,MALE,black,5.6,140.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,short,juvenile
0,2017-08-27,6:00:00 PM,2017,August,Sunday,Based on C/W on Scene,I,PSB,5.0,27.0,MALE,black,5.9,160.0,MED,BROOKLYN,79,0.6079678273489691,1,90263.0,54877.0,20375.0,20014.0,15011.0,PBBN,0.464,5.0,3-5,tall,adult
1,2017-08-27,3:05:00 PM,2017,August,Sunday,Based on Radio Run,O,PSB,1.0,13.0,MALE,black,5.9,150.0,MED,BROOKLYN,63,0.44679969810209297,0,108646.0,48543.0,49114.0,9247.0,10989.0,PBBS,0.276,1.0,1,tall,juvenile
0,2017-08-27,6:53:00 PM,2017,August,Sunday,Based on Radio Run,O,PSB,1.0,20.0,MALE,black,5.8,150.0,THN,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,medium,young_adult
1,2017-08-27,3:05:00 PM,2017,August,Sunday,Based on Radio Run,O,PSB,1.0,15.0,MALE,black,5.9,160.0,MED,BROOKLYN,63,0.44679969810209297,0,108646.0,48543.0,49114.0,9247.0,10989.0,PBBS,0.276,1.0,1,tall,juvenile
1,2017-08-27,2:30:00 AM,2017,August,Sunday,Based on C/W on Scene,O,PSB,1.0,43.0,MALE,black,6.2,180.0,THN,MANHATTAN,18,0.05744830392483261,0,54066.0,3106.0,37624.0,8883.0,13336.0,PBMS,0.056,1.0,1,very_tall,middle_age
1,2017-08-28,9:00:00 AM,2017,August,Monday,Based on Radio Run,O,PSB,0.0,39.0,MALE,black,5.1,150.0,THN,MANHATTAN,19,0.02576119159316044,0,208259.0,5365.0,178395.0,13827.0,24499.0,PBMN,0.217,0.1,0,very_short,middle_age
1,2017-08-29,10:12:00 AM,2017,August,Tuesday,Based on Radio Run,S,Transit,1.0,37.0,MALE,black,5.6,150.0,THN,BROOKLYN,90,0.08536752370844602,0,116836.0,9974.0,80364.0,37920.0,26498.0,PBBN,0.464,1.0,1,short,middle_age
0,2017-08-29,10:20:00 AM,2017,August,Tuesday,Based on Radio Run,O,PSB,1.0,47.0,MALE,white,6.3,200.0,THN,BROOKLYN,68,0.018378838630905045,1,124491.0,2288.0,85271.0,17868.0,36932.0,PBBS,0.276,1.0,1,very_tall,middle_age
0,2017-08-29,3:13:00 PM,2017,August,Tuesday,Based on Self Initiated,O,PSB,1.0,26.0,MALE,black,5.7,180.0,MED,MANHATTAN,32,0.7246905923148488,1,70942.0,51411.0,7498.0,16299.0,12033.0,PBMN,0.217,1.0,1,medium,adult
0,2017-08-29,1:10:00 PM,2017,August,Tuesday,Based on Self Initiated,O,PSB,1.0,15.0,MALE,black,6.3,150.0,THN,BROOKLYN,71,0.7153785977709821,1,98429.0,70414.0,20812.0,9157.0,7203.0,PBBS,0.276,1.0,1,very_tall,juvenile
0,2017-08-29,10:20:00 AM,2017,August,Tuesday,Based on Radio Run,O,PSB,1.0,47.0,MALE,white,5.8,150.0,THN,BROOKLYN,68,0.018378838630905045,1,124491.0,2288.0,85271.0,17868.0,36932.0,PBBS,0.276,1.0,1,medium,middle_age
0,2017-08-30,11:00:00 PM,2017,August,Wednesday,Based on Self Initiated,O,PSB,1.0,20.0,MALE,black,5.11,150.0,THN,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,very_short,young_adult
1,2017-08-30,8:57:00 PM,2017,August,Wednesday,Based on Radio Run,O,PSB,1.0,24.0,MALE,hisp_latino,5.6,170.0,MED,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,1.0,1,short,young_adult
1,2017-08-30,8:57:00 PM,2017,August,Wednesday,Based on Radio Run,O,PSB,1.0,24.0,MALE,black,5.9,190.0,MED,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,1.0,1,tall,young_adult
0,2017-08-30,11:10:00 AM,2017,August,Wednesday,Based on Radio Run,O,PSB,1.0,63.0,MALE,white,5.8,185.0,MED,BRONX,50,0.15464018875344082,1,101720.0,15730.0,54359.0,44156.0,31631.0,PBBX,0.363,1.0,1,medium,senior
1,2017-08-30,10:15:00 AM,2017,August,Wednesday,Based on Self Initiated,S,Transit,5.0,50.0,MALE,hisp_latino,5.11,195.0,MED,MANHATTAN,13,0.05194361384023921,0,93640.0,4864.0,70786.0,8565.0,17990.0,PBMS,0.056,5.0,3-5,very_short,middle_age
0,2017-08-31,12:10:00 PM,2017,August,Thursday,Based on Self Initiated,O,PSB,2.0,25.0,MALE,black,5.8,160.0,THN,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,2.0,2,medium,adult
0,2017-08-31,2:40:00 AM,2017,August,Thursday,Based on Radio Run,O,Housing,1.0,31.0,MALE,black,5.6,150.0,THN,MANHATTAN,32,0.7246905923148488,1,70942.0,51411.0,7498.0,16299.0,12033.0,PBMN,0.217,1.0,1,short,adult
0,2017-08-31,4:30:00 AM,2017,August,Thursday,Based on C/W on Scene,O,Housing,10.0,17.0,MALE,hisp_latino,5.6,140.0,THN,STATEN ISLAND,120,0.25107072065694463,0,113008.0,28373.0,58854.0,29914.0,25781.0,PBSI,0.106,10.0,6-10,short,juvenile
0,2017-09-01,12:45:00 AM,2017,September,Friday,Based on Self Initiated,O,PSB,3.0,19.0,MALE,black,5.8,170.0,MED,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,3.0,3-5,medium,young_adult
0,2017-09-01,12:43:00 AM,2017,September,Friday,Based on Radio Run,O,PSB,5.0,16.0,MALE,black,6.3,170.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,5.0,3-5,very_tall,juvenile
0,2017-09-01,10:40:00 PM,2017,September,Friday,Based on Self Initiated,O,Housing,1.0,41.0,MALE,hisp_latino,5.1,190.0,MED,BROOKLYN,77,0.7218328484527903,0,90744.0,65502.0,15454.0,10759.0,9788.0,PBBN,0.464,1.0,1,very_short,middle_age
0,2017-09-01,12:40:00 AM,2017,September,Friday,Based on Self Initiated,O,PSB,2.0,18.0,MALE,black,5.8,140.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,2.0,2,medium,young_adult
0,2017-09-01,12:40:00 AM,2017,September,Friday,Based on Self Initiated,O,PSB,2.0,18.0,MALE,black,5.9,150.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,2.0,2,tall,young_adult
0,2017-09-01,12:40:00 AM,2017,September,Friday,Based on Self Initiated,O,PSB,2.0,18.0,MALE,black,5.9,145.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,2.0,2,tall,young_adult
0,2017-09-02,3:15:00 AM,2017,September,Saturday,Based on Radio Run,O,PSB,2.0,25.0,MALE,black,6.3,185.0,MED,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,2.0,2,very_tall,adult
0,2017-09-02,1:15:00 AM,2017,September,Saturday,Based on Radio Run,O,PSB,1.0,30.0,MALE,black,5.1,180.0,MED,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,1.0,1,very_short,adult
0,2017-09-02,7:43:00 PM,2017,September,Saturday,Based on Radio Run,I,PSB,1.0,21.0,MALE,black,5.9,170.0,THN,BRONX,52,0.25148772136360703,0,139307.0,35034.0,37395.0,90981.0,66878.0,PBBX,0.363,1.0,1,tall,young_adult
0,2017-09-02,4:56:00 PM,2017,September,Saturday,Based on Radio Run,O,PSB,0.0,15.0,MALE,black,5.7,170.0,THN,MANHATTAN,33,0.1847111411419216,0,76958.0,14215.0,22218.0,57168.0,40525.0,PBMN,0.217,0.1,0,medium,juvenile
0,2017-09-02,10:00:00 AM,2017,September,Saturday,Based on C/W on Scene,O,PSB,1.0,33.0,MALE,hisp_latino,5.11,180.0,Muscular,MANHATTAN,33,0.1847111411419216,0,76958.0,14215.0,22218.0,57168.0,40525.0,PBMN,0.217,1.0,1,very_short,adult
0,2017-09-03,12:17:00 PM,2017,September,Sunday,Based on Radio Run,O,Housing,1.0,23.0,MALE,black,6.1,190.0,THN,STATEN ISLAND,120,0.25107072065694463,0,113008.0,28373.0,58854.0,29914.0,25781.0,PBSI,0.106,1.0,1,very_tall,young_adult
0,2017-09-03,2:05:00 AM,2017,September,Sunday,Based on Radio Run,O,PSB,1.0,35.0,MALE,black,5.7,150.0,THN,QUEENS,113,0.8736473212799254,1,120132.0,104953.0,3036.0,9783.0,12143.0,PBQS,0.388,1.0,1,medium,adult
1,2017-09-04,7:40:00 PM,2017,September,Monday,Based on C/W on Scene,O,PSB,2.0,17.0,MALE,black,5.1,150.0,THN,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,2.0,2,very_short,juvenile
0,2017-09-04,7:40:00 PM,2017,September,Monday,Based on C/W on Scene,O,PSB,2.0,17.0,MALE,black,5.11,150.0,THN,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,2.0,2,very_short,juvenile
0,2017-09-04,1:14:00 AM,2017,September,Monday,Based on Radio Run,O,PSB,1.0,26.0,MALE,white,6.1,220.0,THN,QUEENS,115,0.0798479973889122,0,171576.0,13700.0,66142.0,110108.0,91734.0,PBQN,0.052,1.0,1,very_tall,adult
1,2017-09-06,11:34:00 PM,2017,September,Wednesday,Based on Radio Run,O,PSB,2.0,54.0,MALE,black,6.1,190.0,MED,QUEENS,113,0.8736473212799254,1,120132.0,104953.0,3036.0,9783.0,12143.0,PBQS,0.388,2.0,2,very_tall,middle_age
0,2017-09-06,11:50:00 PM,2017,September,Wednesday,Based on Self Initiated,O,Housing,1.0,26.0,MALE,black,6.1,180.0,THN,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,very_tall,adult
0,2017-09-06,5:15:00 PM,2017,September,Wednesday,Based on Self Initiated,O,PSB,1.0,40.0,MALE,black,5.11,220.0,HEA,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,very_short,middle_age
1,2017-09-06,2:15:00 PM,2017,September,Wednesday,Based on Self Initiated,S,Transit,1.0,32.0,MALE,black,5.6,140.0,THN,MANHATTAN,13,0.05194361384023921,0,93640.0,4864.0,70786.0,8565.0,17990.0,PBMS,0.056,1.0,1,short,adult
0,2017-09-06,12:41:00 AM,2017,September,Wednesday,Based on Self Initiated,O,Housing,1.0,19.0,MALE,hisp_latino,6.1,180.0,THN,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,1.0,1,very_tall,young_adult
0,2017-09-07,5:49:00 PM,2017,September,Thursday,Based on Radio Run,O,PSB,1.0,35.0,MALE,black,5.6,170.0,THN,BROOKLYN,70,0.3795747647263855,0,160664.0,60984.0,67162.0,25165.0,32518.0,PBBS,0.276,1.0,1,short,adult
1,2017-09-07,1:00:00 PM,2017,September,Thursday,Based on Self Initiated,I,Housing,0.0,72.0,MALE,hisp_latino,5.7,145.0,THN,BROOKLYN,76,0.16487389572939076,0,43694.0,7204.0,29343.0,9543.0,7147.0,PBBS,0.276,0.1,0,medium,senior
0,2017-09-07,8:01:00 PM,2017,September,Thursday,Based on Self Initiated,I,Housing,1.0,19.0,MALE,black,5.1,200.0,MED,QUEENS,101,0.5258033251323343,1,67065.0,35263.0,19193.0,16941.0,12609.0,PBQS,0.388,1.0,1,very_short,young_adult
0,2017-09-07,6:30:00 PM,2017,September,Thursday,Based on Self Initiated,O,PSB,5.0,24.0,MALE,black,5.9,180.0,MED,BROOKLYN,79,0.6079678273489691,1,90263.0,54877.0,20375.0,20014.0,15011.0,PBBN,0.464,5.0,3-5,tall,young_adult
1,2017-09-07,12:10:00 PM,2017,September,Thursday,Based on Self Initiated,S,Transit,1.0,27.0,MALE,black,6.1,180.0,MED,MANHATTAN,13,0.05194361384023921,0,93640.0,4864.0,70786.0,8565.0,17990.0,PBMS,0.056,1.0,1,very_tall,adult
0,2017-09-08,7:27:00 PM,2017,September,Friday,Based on Radio Run,O,PSB,1.0,22.0,MALE,hisp_latino,5.8,160.0,MED,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,1.0,1,medium,young_adult
0,2017-09-08,1:39:00 AM,2017,September,Friday,Based on C/W on Scene,O,PSB,1.0,34.0,MALE,black,5.8,170.0,MED,STATEN ISLAND,120,0.25107072065694463,0,113008.0,28373.0,58854.0,29914.0,25781.0,PBSI,0.106,1.0,1,medium,adult
0,2017-09-08,10:03:00 PM,2017,September,Friday,Based on Radio Run,O,PSB,2.0,46.0,MALE,black,5.7,190.0,HEA,BROOKLYN,78,0.10410416416656666,0,66664.0,6940.0,49139.0,10248.0,10585.0,PBBS,0.276,2.0,2,medium,middle_age
0,2017-09-08,4:15:00 PM,2017,September,Friday,Based on Radio Run,O,PSB,1.0,49.0,FEMALE,hisp_latino,5.4,140.0,MED,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,1.0,1,short,middle_age
0,2017-09-09,6:31:00 PM,2017,September,Saturday,Based on Self Initiated,O,PSB,1.0,47.0,MALE,hisp_latino,5.7,150.0,THN,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,1.0,1,medium,middle_age
0,2017-09-09,7:21:00 PM,2017,September,Saturday,Based on Radio Run,O,PSB,1.0,53.0,MALE,black,5.9,200.0,MED,BROOKLYN,77,0.7218328484527903,1,90744.0,65502.0,15454.0,10759.0,9788.0,PBBN,0.464,1.0,1,tall,middle_age
1,2017-09-09,4:15:00 AM,2017,September,Saturday,Based on Self Initiated,O,PSB,5.0,27.0,MALE,white,6.2,225.0,HEA,QUEENS,114,0.11605989169781915,1,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,5.0,3-5,very_tall,adult
0,2017-09-09,7:45:00 PM,2017,September,Saturday,Based on Radio Run,O,PSB,2.0,21.0,MALE,black,6.1,155.0,THN,BROOKLYN,71,0.7153785977709821,1,98429.0,70414.0,20812.0,9157.0,7203.0,PBBS,0.276,2.0,2,very_tall,young_adult
0,2017-09-09,9:12:00 PM,2017,September,Saturday,Based on Self Initiated,O,PSB,2.0,16.0,MALE,black,6.1,140.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,2.0,2,very_tall,juvenile
1,2017-09-09,11:35:00 PM,2017,September,Saturday,Based on Radio Run,O,PSB,1.0,26.0,MALE,black,6.1,220.0,Muscular,BROOKLYN,79,0.6079678273489691,1,90263.0,54877.0,20375.0,20014.0,15011.0,PBBN,0.464,1.0,1,very_tall,adult
0,2017-09-10,7:15:00 PM,2017,September,Sunday,Based on Self Initiated,O,Housing,1.0,22.0,MALE,hisp_latino,5.9,150.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,tall,young_adult
0,2017-09-10,9:05:00 PM,2017,September,Sunday,Based on Radio Run,O,PSB,1.0,57.0,MALE,white,6.3,250.0,HEA,BROOKLYN,61,0.03720755426101663,1,159645.0,5940.0,121073.0,13029.0,32632.0,PBBS,0.276,1.0,1,very_tall,middle_age
0,2017-09-10,5:40:00 PM,2017,September,Sunday,Based on Radio Run,O,Housing,1.0,29.0,MALE,hisp_latino,5.6,250.0,HEA,MANHATTAN,10,0.08312076524511758,0,50180.0,4171.0,35838.0,8821.0,10171.0,PBMS,0.056,1.0,1,short,adult
0,2017-09-10,2:10:00 AM,2017,September,Sunday,Based on Self Initiated,O,PSB,1.0,21.0,MALE,black,5.5,140.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,short,young_adult
0,2017-09-11,11:20:00 PM,2017,September,Monday,Based on Self Initiated,O,PSB,1.0,21.0,MALE,black,5.7,160.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,medium,young_adult
0,2017-09-11,2:35:00 PM,2017,September,Monday,Based on Radio Run,O,PSB,1.0,43.0,MALE,black,6.6,260.0,HEA,QUEENS,101,0.5258033251323343,1,67065.0,35263.0,19193.0,16941.0,12609.0,PBQS,0.388,1.0,1,very_tall,middle_age
0,2017-09-12,5:52:00 PM,2017,September,Tuesday,Based on Radio Run,O,PSB,1.0,41.0,MALE,white,5.11,240.0,HEA,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,very_short,middle_age
0,2017-09-12,2:50:00 PM,2017,September,Tuesday,Based on Self Initiated,O,Housing,1.0,22.0,MALE,hisp_latino,5.5,150.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,short,young_adult
0,2017-09-12,9:05:00 PM,2017,September,Tuesday,Based on Radio Run,O,Housing,1.0,23.0,MALE,black,6.3,150.0,MED,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,very_tall,young_adult
0,2017-09-13,12:10:00 AM,2017,September,Wednesday,Based on Self Initiated,O,PSB,1.0,18.0,MALE,hisp_latino,5.11,170.0,MED,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,1.0,1,very_short,young_adult
1,2017-09-13,10:45:00 AM,2017,September,Wednesday,Based on Self Initiated,S,Transit,1.0,31.0,FEMALE,black,5.5,200.0,HEA,MANHATTAN,13,0.05194361384023921,0,93640.0,4864.0,70786.0,8565.0,17990.0,PBMS,0.056,1.0,1,short,adult
1,2017-09-13,11:15:00 AM,2017,September,Wednesday,Based on Self Initiated,S,Transit,9.0,38.0,MALE,hisp_latino,5.6,190.0,MED,BROOKLYN,70,0.3795747647263855,0,160664.0,60984.0,67162.0,25165.0,32518.0,PBBS,0.276,9.0,6-10,short,middle_age
1,2017-09-13,12:46:00 AM,2017,September,Wednesday,Based on Self Initiated,O,PSB,2.0,19.0,MALE,black,6.1,250.0,HEA,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,2.0,2,very_tall,young_adult
0,2017-09-13,2:40:00 PM,2017,September,Wednesday,Based on Self Initiated,O,Housing,1.0,36.0,MALE,black,5.9,170.0,MED,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,tall,middle_age
0,2017-09-13,11:40:00 PM,2017,September,Wednesday,Based on Self Initiated,O,PSB,2.0,14.0,MALE,black,6.3,170.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,2.0,2,very_tall,juvenile
0,2017-09-14,9:30:00 PM,2017,September,Thursday,Based on Self Initiated,O,Housing,1.0,25.0,MALE,black,5.8,180.0,MED,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,medium,adult
0,2017-09-14,9:47:00 PM,2017,September,Thursday,Based on Radio Run,O,PSB,1.0,30.0,MALE,hisp_latino,5.7,150.0,THN,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,medium,adult
